HUC_12,period,total_load_kg_yr,inc_load_kg_yr,inc_yield_wo_decay_kg_ha_yr,delivery_fraction,stream_attenuation_local,watershed_attenuation_total,watershed_area_km2
70101030105,2016-2020,1651.56234,883.2647000000001,0.11612157050279959,0.266812798,0.92202213,0.246226094,82.46608789853673
70101030106,2001-2005,5975.96666,435.607794,0.1254326795879753,0.24636439000000002,0.952615928,0.23514882200000004,36.44479106255367
70101030106,2016-2020,6040.33056,404.89298799999995,0.11612753253917127,0.30215277399999996,0.956591822,0.28915025,36.44479106255367
70101030201,2001-2005,1693.44782,1693.44782,0.13023794127783067,0.253237602,0.9793693259999999,0.24845017,132.72687536671364
70101030201,2016-2020,1622.26592,1622.26592,0.12425409665099345,0.310687156,0.9836072,0.305712244,132.72687536671364
70101030202,2001-2005,8638.4244,1525.24954,0.13776190159331708,0.267730092,0.962695464,0.258129836,114.98041342925544
70101030202,2016-2020,8657.4182,1498.86474,0.13488292603454793,0.326634076,0.966420658,0.315748938,114.98041342925544
70101030203,2001-2005,8318.733600000001,546.764694,0.11433763979275277,0.29236398,0.947946982,0.277697868,50.43255773384869
70101030203,2016-2020,8407.63936,533.2633119999999,0.1108944354857967,0.354263212,0.9535187199999999,0.337899828,50.43255773384869
70101030204,2001-2005,840.856608,840.856608,0.10901165624535017,0.297696042,0.9658646000000001,0.28790719,79.84787975709047
70101030204,2016-2020,906.5942259999999,906.5942259999999,0.11709165338444401,0.36020641200000003,0.9696071460000001,0.349326858,79.84787975709047
70101030205,2001-2005,3101.2298,3101.2298,0.1930939164257596,0.307765932,0.999781428,0.30770405199999995,160.6420697978133
70101030205,2016-2020,2981.6452799999997,2981.6452799999997,0.18563706155886406,0.371371732,0.9998425479999999,0.371314278,160.6420697978133
70101030206,2001-2005,13055.5948,797.292068,0.08984403287123925,0.30782781200000003,0.999789048,0.307768158,88.76024667580134
70101030206,2016-2020,13211.642600000001,917.570816,0.10339159977235553,0.371429208,0.999851142,0.371374906,88.76024667580134
70101030207,2001-2005,14862.472400000002,1875.2224,0.15140373607951577,0.307887484,0.99462736,0.30636705000000003,124.51436858928727
70101030207,2016-2020,15093.261600000002,1938.0184199999999,0.1563142729671646,0.371483522,0.9956557399999999,0.369902544,124.51436858928727
70101030301,2001-2005,89390.8586,2131.20052,0.4953160124958161,0.300782512,0.9697562100000001,0.292426044,44.3438444263611
70101030301,2016-2020,90988.952,2314.61276,0.5350045830915078,0.364012742,0.9752268259999999,0.355183354,44.3438444263611
