HUC_12,period,N_surplus_kgN_ha_yr,Manure_surplus_kgN_ha_yr,Fertilizer_surplus_kgN_ha_yr,Fix_surplus_kgN_ha_yr,ndep_surplus_kgN_ha_yr,Human_kgN_ha_yr,Total_Uptake_kgN_ha_yr
70300050803,2016-2020,49.237152945722585,29.69970558546434,29.042476657133243,24.630525529946162,9.858000813583025,0.7751144470789872,44.76867008748318
70300050804,2001-2005,38.069875138952156,23.04860807382785,15.769663783901635,15.413244620363889,11.474000270621938,0.7889363293550997,28.42457793911826
70300050804,2016-2020,40.78622280625381,23.093083012596214,22.708546194686512,19.151529423985302,9.858000773596046,0.7850594650706351,34.80999606368089
70300050805,2001-2005,44.32803828173345,28.63765808709777,19.56898471341275,19.15040561185025,11.47400035291615,0.8140000749342512,35.31701055847772
70300050805,2016-2020,48.22077205393575,28.80015857054456,28.280811037875633,23.884515683013614,9.85800128596844,0.8100001269047803,43.412714650371285
70300050806,2001-2005,38.865054923475384,24.021222107545988,16.264967861622075,16.290080541910534,11.46040814760138,0.7764949938924017,29.94811872909699
70300050806,2016-2020,43.21169931673286,24.982538801212378,24.746289368696438,21.113910299958196,9.866708282164506,0.7875250876946592,38.28527252299331
70300050807,2001-2005,41.67247423686829,26.42827652100062,17.985293338768564,18.141129024474985,11.456369793275169,0.9226856705286828,33.26128011117974
70300050807,2016-2020,40.908993671645796,23.122196861488575,23.30817538585981,20.320416731006798,9.86929564449506,0.9584065202285361,36.66949747143299
70300050808,2001-2005,42.449047652789,28.343378457255746,18.40793036099138,20.405654708453064,11.413188270773468,0.9077931254302861,37.02889727011494
70300050808,2016-2020,46.124514185879875,27.332345545977013,28.27644289681738,25.776942648467433,9.896959279962882,0.9741379310344828,46.132314116379305
70300050809,2001-2005,44.53491232132563,31.590936143516007,19.52410215066298,24.552069485892567,11.346000385750136,1.3770384881138091,43.855234332609875
70300050809,2016-2020,40.75495801523076,22.029234773467174,25.130732005921903,24.608073199267498,9.940001017362995,2.306939740318096,43.26002272110689
70300050901,2001-2005,39.58700421951211,13.507368881862522,26.62026549960654,26.088420910843922,9.294000299526429,1.3619999548051838,37.285051327132486
70300050901,2016-2020,35.99487605986274,11.761647501701452,29.1588425873412,32.96936181374773,8.131999790863201,1.5200000354469148,47.54697566923776
70300050902,2001-2005,34.651169458566024,17.599334856347774,14.889891586579143,13.804326489169677,11.074698041234205,1.4485054098742103,24.165586924638987
70300050902,2016-2020,33.99975976680016,15.379720404632971,17.711488917014517,15.71323424338147,9.541550442802347,2.6367813275609207,26.983015568592066
70300050903,2001-2005,34.71819723120146,14.148405352870814,19.339905771684418,17.452027138157895,10.827941929575358,1.5057674426211125,28.55585040370813
70300050903,2016-2020,34.892664975983095,13.88040931519139,23.44684064509196,22.05828424043062,9.387198620663876,1.562956975179426,35.44302482057416
70300050904,2001-2005,45.40232316051973,30.508133649882218,20.218833738221438,21.351589645906948,11.43721347265165,0.8682756367785629,38.981722982921085
70300050904,2016-2020,54.92395927510076,34.10127079652533,34.52635158004132,30.614346841872788,9.881568216743963,0.9049823522848573,55.10456051236749
70300050905,2001-2005,30.49850557739719,9.13236009059254,18.563313916632318,14.813856121635979,11.538119181199836,1.950135879588645,25.499279612252128
70300050905,2016-2020,26.749808145582506,6.199829954556185,18.009054781559847,15.143059490084985,10.04286851171506,2.010207798483239,24.655212390816807
70300050906,2001-2005,30.219448966589802,6.158923675993313,20.701166541026765,14.826363806795829,11.600000076834187,2.1664767453653617,25.23348187942565
70300050906,2016-2020,29.31312788896538,5.780534981068056,22.618159221946303,18.92818247197089,10.076000842102674,2.2020850492968136,30.291834677419352
70300050907,2001-2005,38.770674087062034,7.1836868029250835,26.11833880389178,17.281892163825756,11.600000246606692,6.007915910406145,29.42115984059343
70300050907,2016-2020,39.65510475852274,6.669444608848906,28.24598154395518,21.83888888888889,10.076000812158039,7.774788904671718,34.95
70300050908,2001-2005,38.254551932829834,18.245479650102162,19.233308819505254,18.19111915316696,11.449498378666814,3.117217771727233,31.982071840338584
70300050908,2016-2020,34.99013121739091,12.99280775685931,22.354228720857048,19.77537625875657,9.99541785245184,3.3780152008537656,33.505714572387625
70300051001,2001-2005,46.07127032924343,31.756600506756758,20.59837135727341,22.93581925675676,11.409330702773087,0.9263892151428772,41.55524070945946
70300051001,2016-2020,52.06600703608882,32.04285824887387,33.21327006572002,30.641095157657656,9.898606990779843,1.006810863597973,54.73663429054054
70300051002,2001-2005,46.92709400478436,34.50579338385559,21.1041805922173,26.81744454615123,11.346000151673195,1.0539999647426346,47.90032463385559
70300051002,2016-2020,54.69741585962777,34.46483683157357,38.24363309356107,38.49944226839237,9.940001144201293,1.2300000099784996,67.68049748807903
70300051003,2001-2005,40.76122625540906,27.4682261468281,17.440928760231923,20.379059728854024,11.386687707835947,0.8350859554858031,36.748762043826744
70300051003,2016-2020,42.830470656828204,25.037756863915412,26.616102931086395,25.3503346691678,9.91393540032401,0.9273806542036152,45.01503986186903
70300051004,2001-2005,45.51463818003437,33.09517323144466,20.2426161779324,25.720079522862818,11.346000494429259,1.053999990939778,45.94323123757455
70300051004,2016-2020,52.228846444445324,32.55700484592445,36.06755506188132,36.36827110255136,9.940001138999335,1.229999964406271,63.93398566931743
70300051005,2001-2005,45.229174259924335,31.935016096802844,20.14746678896103,24.13484055839254,11.370781961173401,0.9960248659177953,43.35495601132327
70300051005,2016-2020,48.9662198380086,29.74742347080373,32.301475435463615,31.4355232848579,9.9241258638155,1.1285435082010435,55.570871725133216
70300051006,2001-2005,47.98062952956973,35.486259788711585,21.770748817948867,27.583451998374706,11.346000133902187,1.0539999815307328,49.259831190898346
70300051006,2016-2020,56.9831433884641,35.96654892508865,40.299140226756435,40.17694758421986,9.940001200502365,1.2299999480551862,70.6294944961584
70300051007,2001-2005,48.87813650320241,32.8536134572072,21.235948343362892,25.533009923986487,11.346000272733672,3.5164578054617115,45.606893299549554
70300051007,2016-2020,52.87151039467201,30.113558558558555,34.182775702949044,33.638780264639635,9.940000527871621,4.132054124436937,59.13565878378379
70300051008,2001-2005,42.842699861303466,27.082005305776427,17.18844331860877,21.050663952876523,11.346000478689195,3.767141412461997,37.591554607109444
70300051008,2016-2020,40.58947783595943,20.277792110032742,23.625503491507835,22.651599771983168,9.940001425105239,3.915201213897334,39.820620176566884
70300051101,2001-2005,47.83596068812872,34.908875786689876,21.577909644300057,27.130535702329944,11.34600027827062,1.330665187089917,48.45802591055168
70300051101,2016-2020,59.14712866040941,37.4013072442421,41.71510860400208,41.779666577396895,9.94000108797536,1.758055725261114,73.44701057846812
70300051102,2001-2005,45.725081676091904,32.86827236077725,20.530621692461846,25.556008989383013,11.346000084510218,1.054000013302534,45.629821464342946
70300051102,2016-2020,54.060144365750816,33.59974333934294,37.738990832597786,37.53307792467949,9.940000406901042,1.23000003130008,65.9816681690705
70300051103,2001-2005,54.84414443969727,33.859008269614364,23.484336934191113,24.88581594913564,11.493465796937334,7.099914680643285,45.97839719082447
70300051103,2016-2020,52.00729535691281,25.904377908909574,28.37882440445271,28.238834462267285,10.148772544049201,8.879799700797872,49.543313663563836
70300051104,2001-2005,46.555519693178944,32.47554145381013,20.39289439052356,25.238067728288634,11.347440192302575,2.1797395085009574,45.07816358024691
70300051104,2016-2020,50.93786400753977,30.218458652618132,33.986763639031906,33.7559639740315,9.942039415043636,2.37629168994785,59.34165336313324
70300051105,2001-2005,49.72478810648319,33.40356262327416,22.667700741057487,24.446933298405654,11.503169044830702,2.98986172748192,45.286439328566736
70300051105,2016-2020,52.16058648163985,31.07241843359632,33.41792527499127,33.73266765285996,10.162509373972716,2.93655489809336,59.161489151873766
70300051201,2001-2005,43.37015099977849,10.478447041984733,17.34586861879771,11.385423872853053,11.485603370791303,12.602146520583425,19.92733842523173
70300051201,2016-2020,42.58804104970352,8.398490641187294,18.636023867741276,12.974276683478731,10.014749022372547,14.51338007769902,21.948879242775355
70300051202,2001-2005,49.004261541657584,5.80705142831844,24.989745668047078,13.884812452321274,11.60514402381212,16.372140638622493,23.65463266946382
70300051202,2016-2020,49.81162117889059,5.651874795662598,27.10163938194747,18.506887532693987,10.08001197076613,18.08881865736705,29.61761115954664
70300051203,2001-2005,35.71279559723318,7.73000354505565,26.04818854658571,18.609458944242295,11.6,3.3967225793289813,31.671578017979453
70300051203,2016-2020,37.25826186088666,7.05499351187928,28.63636023116438,23.101355816566787,10.076000516708584,5.359948563249144,36.97039677868151
70300051204,2001-2005,44.55332915770179,32.131748725768716,19.64350220379345,24.97624498663102,11.346000206279246,1.0540000221946024,44.59816698696524
70300051204,2016-2020,42.88295692811037,24.585401173963906,27.943786931165402,27.46347551804813,9.940000678893716,1.229999970624791,48.27970734458556
70300051205,2001-2005,39.71618541012926,17.165715324159372,18.932903251489808,17.426003281897742,11.468332880513012,5.425186495998387,30.70195582392906
70300051205,2016-2020,36.74307418816214,11.779556871833256,21.101355312212114,17.922289555504374,10.015245710502075,6.268618562154537,30.343991824044217
70300051206,2001-2005,40.076984829372826,14.797433172487747,27.706263034795626,21.656299147263073,11.57957213158701,2.157803883272059,37.82038654003268
70300051206,2016-2020,44.006689094094654,15.089255259395424,37.47558142967473,33.30557789522059,10.107180766186682,2.5455880757250817,54.51649433210785
70400010101,2001-2005,47.668813960924055,33.988623046875,22.660183575831425,24.671559185063074,11.524000199344181,0.7591284655649727,45.934680511754586
70400010101,2016-2020,54.0500732281886,34.581840865108944,36.71386414974107,37.415866900802754,10.192000810815653,0.7491399082568807,65.6026394065367
70400010102,2001-2005,41.181090519752026,26.015763044945988,19.038776465992868,20.462233555169753,11.528327169536073,1.6615044864607444,37.52551420235339
70400010102,2016-2020,41.78869153717418,23.78677451051312,25.734995444026993,25.91329632040895,10.210037118417244,1.5761613257137346,45.432573181905866
70400010201,2001-2005,54.47505647971765,24.43208214737508,47.924874941628616,47.64476992409867,11.482839060523403,1.6138014038780835,78.6233109977862
70400010201,2016-2020,56.559921683517175,19.631844955724226,63.47433441181413,48.50251423149906,10.246130069971537,2.403991120137571,87.69889310562935
70400010202,2001-2005,60.189103909196525,14.526057381465517,39.18643714641703,30.11544862944504,11.50547858928812,17.973714894261853,53.11803273168103
70400010202,2016-2020,68.31978317786908,9.472842301993534,48.58227791621767,25.283489358836206,10.249613794787177,24.180213665140087,49.4486538591056
70400010203,2001-2005,75.85300384634452,13.539174874405077,40.33890271764278,28.474731045081967,11.508000272673188,32.93627379693284,50.94407886039133
70400010203,2016-2020,79.08072541396747,6.05322518673982,40.453415851401374,16.456392946853516,10.250001136138286,38.60406613564252,32.73637584280804
70400010204,2001-2005,61.66697840043548,25.18228188065414,62.34001480983875,52.98903531663187,11.508000337073764,4.50263039861691,94.85498434237996
70400010204,2016-2020,72.47080771300891,20.534968684759914,92.1014420776792,55.82668754349339,10.250000815501043,4.812623344532881,111.05491475295753
70400010205,2001-2005,58.03070018895939,25.365022362918218,62.23748940393384,53.36740415892193,11.508000333991635,1.0680000072606877,95.51521607806691
70400010205,2016-2020,72.22562712375117,22.63349500464684,99.17429201033922,61.53177276951673,10.250000943889404,1.039999945544842,122.40393355018587
70400010206,2001-2005,56.38382474185772,19.33233108927705,51.730397722965186,40.674044001698206,11.508000041696992,5.944070687772927,72.80501880155265
70400010206,2016-2020,64.87340433193839,15.902620087336242,74.31189093962276,43.23311044395924,10.250000852893013,7.178544623362446,86.00276261523533
70400010207,2001-2005,62.292451731113395,27.616129926108375,67.53672515418143,58.09676108374384,11.508000019242612,1.5409300675415643,104.00609451970442
70400010207,2016-2020,75.097045946544,23.339260314039404,102.75322967980296,63.45047644704433,10.250000529171796,1.52484714151016,126.22076816502462
70400010208,2001-2005,61.589198554281346,26.90349848606033,65.69970900903454,56.60753613459781,11.508000091050617,2.1984570044704066,101.32800217093236
70400010208,2016-2020,70.77352614045364,20.901142595978065,92.54624639368146,56.822170646709324,10.250001249714352,3.28917720592436,113.03521195155392
70400010209,2001-2005,65.00401754314649,23.653413147386253,59.68104988977039,49.75672873305905,11.508000060503388,9.465498510104066,89.06067279767667
70400010209,2016-2020,75.30373381534365,19.292061199177155,88.10751858588456,52.44769784607938,10.250001039901985,9.539623101706196,104.3331679574056
70400010210,2001-2005,46.615722080601195,22.591816511102977,40.77566068918313,38.791252592728156,11.524728526110298,0.7885846802174841,67.85632091874085
70400010210,2016-2020,49.044898771599705,19.056130276964375,50.98999427359764,36.19133876281113,10.256164115879697,0.7697559689940214,68.21848462664714
70400010301,2001-2005,48.90257878126396,35.18804908060921,23.41408262947162,25.600690123514113,11.518313811757057,0.7763818431927935,47.59493870728083
70400010301,2016-2020,50.387997032947744,31.601525352897475,33.62197277414852,34.23418462109955,10.183950057461924,0.7767459138187222,60.03038168647845
70400010302,2001-2005,49.663355802053424,35.55974491716867,23.925642958491682,25.811999717620484,11.524000200018826,0.8999734680911144,48.05800545933735
70400010302,2016-2020,51.991839165745,32.432443524096385,34.585874516130936,35.09032379518072,10.192000835372742,1.2163734527955572,61.525176957831334
70400010303,2001-2005,46.44962714951165,32.477085820259205,21.85606603375236,23.57500985888472,11.524000055955833,0.9091732592407059,43.89170787858118
70400010303,2016-2020,46.94039022698083,28.349213953785817,30.258865926828424,30.67246813182128,10.192000714103003,1.247025930865237,53.77918443042292
70400010401,2001-2005,58.97525649010258,34.51500428082191,41.674411820518614,46.551843924403855,11.545999859287798,3.306090212376332,78.61809360730594
70400010401,2016-2020,67.56483851045236,35.5552776985033,54.94599125057474,48.664405758498226,10.264000665905632,3.335063251125697,85.19990011415526
70400010402,2001-2005,56.04853595131321,34.24422814849624,40.996576621837185,46.18655603853384,11.54599961818609,1.0754104866658833,78.00023496240601
70400010402,2016-2020,44.263203267262384,21.67375910479323,33.56586465706503,29.66481203007519,10.264000528665415,1.0308571722274436,51.936090225563916
70400010403,2001-2005,35.94855529128865,16.60020245295699,14.83195257371472,14.972789188508065,11.532658245127688,4.794075310819893,26.78312247983871
70400010403,2016-2020,30.576205713415654,11.63564936155914,14.296935300109208,13.280487651209677,10.220336231518818,4.419483996975806,23.27668682795699
70400010501,2001-2005,49.38558075560535,34.63596574811117,21.95909936352157,26.918701514436048,11.346000257184297,2.6085353038147603,48.082721431462495
70400010501,2016-2020,58.676157816821544,35.81407472679439,40.115364982987884,40.00662439287642,9.940001328082838,3.130161868001214,70.33006948192121
70400010502,2001-2005,49.28089384752892,35.860378809485006,23.37256534183507,26.529021858702738,11.473176107195242,0.8673272681205182,48.82157553780965
70400010502,2016-2020,51.546359201204986,32.342097355769226,34.78569681299401,35.2874378666884,10.120048051458605,0.9252281934994298,61.914149079204684
70400010503,2001-2005,51.58923907986588,37.74848552414928,25.165302123353456,27.401227188529088,11.524000229401071,0.7664544617436196,51.01623044731065
70400010503,2016-2020,55.60958454287012,35.69536395444567,38.05605843938666,38.62064180845225,10.192001192027991,0.7605378436728183,67.71501869511526
70400010504,2001-2005,51.522283550538475,37.68911685412802,25.12729845489332,27.357662120245827,11.524000155815168,0.7599999705581807,50.93579400510204
70400010504,2016-2020,56.70765740955473,36.64663294294991,38.98875793570269,39.64986810064935,10.192000702980057,0.75,69.51960227272727
70400010505,2001-2005,47.36857820178133,33.6994394963145,22.46834561834562,24.462021716318596,11.52400008317977,0.7599999680077805,45.54522868038493
70400010505,2016-2020,48.7686730687097,30.29307048525799,32.22470660135455,32.775625767813274,10.192000865389536,0.75,57.46673065110565
70400010506,2001-2005,44.137378759512785,30.568676616690755,20.40712283286975,22.18752671905106,11.524000293533238,0.7600000635047869,41.3099477661368
70400010506,2016-2020,49.26585639262704,30.73411383068401,32.64032695086705,33.252815661127165,10.192001172251327,0.75,58.3034012223025
70400010507,2001-2005,42.13546458696464,28.67436068227092,19.116281748007967,20.813186939741037,11.524000482445219,0.7587888679656375,38.75115413346613
70400010507,2016-2020,46.431214020869646,28.44903448705179,30.229450800314368,30.780471862549803,10.1920003968501,0.748804780876494,53.9685483067729
70400010601,2001-2005,63.243238083106895,40.35297327898551,48.262444519927534,54.42424252717391,11.546000693500906,0.5700000707653986,91.91242300724637
70400010601,2016-2020,84.99677239459497,49.06471240942029,75.52542181927224,67.15472826086958,10.264002349411232,0.5599999469259511,117.57209239130434
70400010602,2001-2005,54.795907614352494,33.7781392402577,40.03971046289507,45.12358972344437,11.547443259938717,0.5696732229140478,76.26264829509742
70400010602,2016-2020,61.77765493338997,33.82783381128222,51.505848602736094,45.429897666561914,10.268176277203803,0.5597548373909884,79.81385626178505
70400010701,2001-2005,47.23413092391368,33.17512556646526,22.33667374809703,24.080139492069485,11.523999952794561,0.9522405028559291,44.83404833836858
70400010701,2016-2020,52.04158210500848,32.31314293806646,34.47921894177209,34.9612476397281,10.192000566465257,1.394827759157855,61.298855740181274
70400010702,2001-2005,54.308167605929896,40.45488582658179,24.240237991898148,28.92466935522762,11.516074173538772,0.7086018597638166,51.53630160108024
70400010702,2016-2020,58.10337549845379,39.766739607445984,34.71883829375844,35.755106457368825,10.188698323567708,0.7048148166986159,63.0308220003858
70400010703,2001-2005,57.857963377524435,38.637358501926784,37.32439107803022,42.53526764210019,11.585437693807203,0.93354525115908,73.15803678949904
70400010703,2016-2020,69.76200264285755,41.95041094653179,52.32390296950736,40.570070146917146,10.378088590588872,0.9276878048229766,76.3881578155106
70400010704,2001-2005,64.24445587200412,42.92988686462655,39.179555527303236,44.46114064661134,11.602000332274377,3.016561513982538,76.94468901279392
70400010704,2016-2020,70.56778612150029,41.99128738762103,48.986083431428554,35.956589298063626,10.426001145401106,3.004315177104945,69.79649031811894
70400010705,2001-2005,36.36276529187808,21.932126266891892,15.440075700574914,18.4404213036566,11.536265090918125,0.8158418543198529,31.801964924483304
70400010705,2016-2020,38.378335023040044,22.191868292925275,20.366181671676273,18.80051514060016,10.252847362815482,0.7633982356667329,33.99647568064388
70400020101,2001-2005,44.48610335396939,22.789773949795084,31.701342341626276,37.56191918545082,11.191834736808401,0.5974229456166752,59.35618980532787
70400020101,2016-2020,51.633060532866935,26.88768058401639,40.25912786765177,42.66449538934426,10.078340163934424,0.5824098680840164,68.83899334016394
70400020102,2001-2005,50.44840742724524,22.79230574573027,47.61735644930243,50.955216615135456,9.875674851847762,0.666972949563825,81.45911918433451
70400020102,2016-2020,56.15509898407019,26.095237503680796,59.38852922599083,73.51135435070671,8.82081930027974,0.6899646988184629,112.35080609540637
70400020103,2001-2005,46.96665613050472,20.269984677879137,45.13801033428892,47.56002529931585,9.61598834360747,0.6085712567702395,76.2259237813569
70400020103,2016-2020,50.839991842028454,23.200450310005703,53.19697795245911,67.27888487029647,8.596207218322405,0.6301995411158423,102.06272805017105
70400020104,2001-2005,50.75083618420574,22.24768852065322,49.545829671443826,52.33952479586935,9.718285265069644,0.7051335315539445,83.80562560038425
70400020104,2016-2020,55.24405045596369,24.95978476224784,60.49968453443016,76.2151777137368,8.670482014739434,0.733871298724934,115.83494986791546
70400020105,2001-2005,54.32715863258609,28.804626071068547,54.09626378500334,58.20816112231182,9.856982487504201,0.491766127719674,97.1306409610215
70400020105,2016-2020,72.47465518418178,44.71030955981182,68.21425058508433,75.82226037466398,8.893310153099799,0.4954032077584215,125.66087869623657
70400020106,2001-2005,44.21503511371035,19.465067234848483,39.45815133204605,42.37897869318182,10.013901929450757,0.6045078938802083,67.70557196969696
70400020106,2016-2020,46.01282808800901,20.87777367424243,44.82749766216856,54.456003787878785,8.95341962594697,0.620345458984375,83.72221212121212
70400020107,2001-2005,52.06760387022803,28.914895034509204,38.54868452949758,46.015345571319024,11.23533898101994,0.6249607278086657,73.27162097392639
70400020107,2016-2020,64.4739140310463,36.720021088957054,50.66895446402894,51.732816334355824,10.131747148197853,0.6014907930526265,85.38111579754602
70400020108,2001-2005,44.13431083107264,22.816220606435643,29.00493218450263,34.92884657885431,11.418000519359971,0.9630268188649221,54.99671587694483
70400020108,2016-2020,53.57261425919379,28.486611010431396,38.97267451738198,39.09847893829562,10.294001254199081,0.9960397075561349,64.27519116867045
70400020109,2001-2005,58.68989927246703,29.335789494183633,43.96417668924621,48.5967295907769,11.397259782665142,3.1765458655743664,77.78060214997922
70400020109,2016-2020,71.68328457282796,37.5450476474865,57.970339865658765,55.53456714790195,10.28311776199626,3.377611401965621,93.02739925218114
70400020201,2001-2005,51.799799748442,24.193149860511163,46.15447199185003,48.85519483441325,9.71399992688085,5.2102779512014035,82.32729481641469
70400020201,2016-2020,59.55080244752294,33.72937927465803,49.54916851573749,54.14038764398848,8.786000002812276,4.325111295783837,90.97924428545716
70400020202,2001-2005,74.06779967229951,32.63970174860422,80.18697805428327,73.4927225496278,11.17176971056917,0.5118362010264811,123.93520859181142
70400020202,2016-2020,83.11285435981847,40.157179067152605,95.71975101442551,81.21617071184865,10.12266842674085,0.504106696722821,144.60702155707196
70400020203,2001-2005,71.82271602614772,31.294525121135212,77.28075571099788,70.58039051684356,11.149800000721044,0.5363912500540782,119.01914657360408
70400020203,2016-2020,76.95016294443283,36.36256200969082,87.93949491169026,74.09428068758652,10.101357588616175,0.5915367362352907,132.13906898938626
70400020301,2001-2005,71.6999352021376,29.617852367274168,77.05145978489315,68.40440520998416,11.468000321909667,0.5232804142729794,115.36506289619652
70400020301,2016-2020,74.13954619635868,32.38169138767829,87.32644104874456,70.08717313787638,10.392001086445125,0.513407324837807,126.56116778922346
70400020302,2001-2005,72.62428061991855,30.536023710255613,79.2082202307304,71.84205501870323,11.477007676122195,0.5145685134088607,120.95359452930174
70400020302,2016-2020,79.20784241635904,35.00733128117207,94.28594520169304,77.48247934850374,10.406799042432981,0.5029800300883533,138.47769248753116
70400020303,2001-2005,70.36032124449187,29.74410922598774,77.09508306103116,71.15885345708446,11.485471703635898,0.49553676677984504,119.61873297002725
70400020303,2016-2020,80.73803767898099,35.762744805858304,96.33520393475524,80.59729010558583,10.420704189373296,0.4819890575772735,142.85989441416896
70400020304,2001-2005,71.05839378973235,29.526802424268805,76.73618897886993,68.90025461350974,11.473303800705084,0.5212868693147197,116.09944289693594
70400020304,2016-2020,79.53191751889197,35.1591475887883,94.74576113390059,77.09799899895543,10.400714196335306,0.5103899602438414,138.38209435933146
70400020305,2001-2005,72.51890729585315,30.069286189209727,78.1199262156385,69.45843275075988,11.468000451177812,0.5299999109517477,117.1267382218845
70400020305,2016-2020,75.93032297059035,33.277105813069916,89.77680804313499,72.02522036474164,10.392001804711246,0.5200000148413754,130.06081306990882
70400020306,2001-2005,73.62451622403901,30.604589001885774,79.56698605767613,70.67605233028016,11.468000162058862,0.514579674293255,119.20569100215516
70400020306,2016-2020,76.18129331654515,33.436571423760775,90.1615676287947,72.37035964439656,10.392000921841326,0.5048706778164568,130.68407698006465
70400020307,2001-2005,70.7152484204111,25.04372035907859,66.32595295184258,57.83706204026326,11.468000281286296,7.585074586236933,97.54456179829656
70400020307,2016-2020,70.70847403319176,26.254842963608205,71.65898208765847,56.82618079752226,10.39200095879307,8.191357856658923,102.61489063104918
70400020308,2001-2005,77.03940089944884,32.324551223705505,83.96454709412083,74.64126213592233,11.46800019594458,0.5299999315247438,125.88895968176914
70400020308,2016-2020,76.60374619567276,33.688314539509165,90.75619282974523,72.91523732470334,10.392001457996225,0.5199999762970267,131.6679999325782
70400020309,2001-2005,72.54347352883488,33.580980130822745,72.36474402601331,68.94825884754991,11.45272480433303,0.5997167939210903,114.40295107380521
70400020309,2016-2020,70.49595733107184,33.01560514972776,75.10885290387033,63.16772723835451,10.362061521665154,0.5821899487910239,111.74047943133694
70400020310,2001-2005,70.09099511521067,35.59033717105264,63.95604019062078,65.71701670040486,11.44033453525641,0.611541146755862,107.2242746288799
70400020310,2016-2020,77.55225115942088,39.96724548751687,75.71834869178845,67.5045504385965,10.337776231443994,0.592118771613529,116.56778846153846
70400020401,2001-2005,49.1666529820785,23.63403105105289,39.88152485248741,41.61740787218413,11.456858175578478,1.1850460160841088,68.60821498530852
70400020401,2016-2020,62.34631491127724,27.00176374265426,62.281664608648086,49.756816999265425,10.271141191234085,1.7759451422471841,88.74101677277179
70400020402,2001-2005,55.4118165200306,24.08125572153795,58.809569532290276,50.67666548768309,11.508000205455227,1.0680000071519224,90.73167443408788
70400020402,2016-2020,66.16583172306719,20.468708908954728,89.45714672103861,55.64655043275633,10.250001170314581,1.0399998894702895,110.69657539946736
70400020403,2001-2005,60.0543396244049,26.5799189453125,65.07340120887757,55.92129296875,11.508,1.0679999389648436,100.0962734375
70400020403,2016-2020,76.73033224487304,24.258937500000002,106.42512277221681,65.9507275390625,10.25000146484375,1.04,131.19445703125
70400020404,2001-2005,59.96183630282453,26.613737924662864,64.74239850499325,55.785957760632776,11.507066604804201,1.0642655621920383,99.75159005446059
70400020404,2016-2020,74.87538819372408,23.813314072225104,103.03466974155538,64.15335353993775,10.2504571305271,1.0362655196447097,127.41267181016596
70400020501,2001-2005,57.255981432331225,32.928936257580865,41.17477815466107,50.40172780491913,11.418000402733322,0.7079999815742924,79.37546116913747
70400020501,2016-2020,63.70010049413797,35.6957399764151,48.578557806709064,48.99316985343667,10.294001247683624,0.6799999555808836,80.54136834568735
70400020502,2001-2005,64.71312281327123,40.06634357091691,48.89599057719496,57.148111792621776,11.486951418114256,0.646908298262894,93.53118284383955
70400020502,2016-2020,88.99736723366986,52.20908063216333,76.48577658754365,71.53945648280802,10.277840425770055,0.6268767873332288,122.14166368194844
70400020503,2001-2005,65.36143762808054,40.48569160296763,49.46889669500667,57.93192586555756,11.485913876320819,0.6342841498285747,94.64527456160071
70400020503,2016-2020,86.15688935972805,50.35300556429856,73.43710666903489,69.0035100044964,10.27808394397763,0.6158992300788275,117.53071605215828
70400020601,2001-2005,56.31318378875049,30.36155750798722,38.772558788750494,46.47160043929712,11.418000761281949,2.4601621780151754,73.17069588658147
70400020601,2016-2020,61.92548625324482,32.94337559904153,45.16464709589657,45.2154892172524,10.294001535043929,2.6390990040934503,74.33112619808307
70400020602,2001-2005,51.71608931633383,28.841349204934396,36.17713722973229,44.144519662721045,11.418000559309041,0.6563034240409299,69.52122076440388
70400020602,2016-2020,61.757355436160786,34.376926162293216,46.838700655182635,47.183066528807764,10.294001577652594,0.6303479052650813,77.5656873930405
70400020603,2001-2005,52.51132610129747,28.811625645280238,36.88599674911274,44.36824068952802,11.41943393943584,1.1037521605365044,70.07772308259587
70400020603,2016-2020,65.15502025142885,35.216933075221235,49.49426654106748,48.92458517699115,10.293300089878318,2.065085442016961,80.83915007374631
70400020604,2001-2005,63.81366939881589,27.458812321937323,46.863816856971155,47.095317841880345,11.451450654380341,9.204062500000001,78.25979077635327
70400020604,2016-2020,72.2940120025374,27.878541666666667,61.98077593594195,48.30539707977208,10.278055332977209,10.320045405982906,86.46880341880342
70400020605,2001-2005,59.91447556375865,32.62749789300923,52.2623018978165,53.010313719836766,11.506941148420866,0.9210021236249112,90.4135812189496
70400020605,2016-2020,74.02361089355817,35.0528932310149,75.86560342760268,58.97777790099362,10.264068044712563,1.0718736831307665,107.20860539389639
70400020701,2001-2005,64.72719421908684,40.55657871294185,49.19374298652466,56.652398090079814,11.508928475983467,0.6167343087451895,93.80118835518815
70400020701,2016-2020,88.06301468574063,51.35152864880274,76.66237101190582,70.33638023802737,10.27268987849202,0.6006385516141676,121.16059364310149
70400020702,2001-2005,57.76951925863496,35.93770299216259,43.10228975399395,48.469571931455896,11.546000348698193,0.5699999948110388,81.85604576248673
70400020702,2016-2020,73.90011738078883,41.69556323060574,64.22561199257149,57.06859640674814,10.264001477816151,0.5599999584883103,99.91365568544101
70400020703,2001-2005,54.68117877690479,32.258202467382155,39.01593092073897,43.50354784827441,11.54600003945707,1.8272339278198655,73.46973642676768
70400020703,2016-2020,60.296979376282344,31.81331610374579,49.238459053424876,43.54279185079965,10.26400068392256,1.6715740370830705,76.2331623526936
