HUC_12,Year,N_Export_Rate,Stream_Loss,Reservoir_Loss,Reservoir_Attenuation,Stream_Attenuation
70700031804,2011,0.01008166,0.08963364,0.83275235,0.0,0.046601720414674086
70700031805,2011,0.029189223,0.08808329,0.8198997,4.057491948419425e-05,0.0
70700031806,2011,0.08075487,0.08820966,0.8213285,0.006896266700343111,0.0
70700031807,2011,0.0229925,0.086887464,0.82775587,0.006494106673540154,0.0
70700031808,2011,0.10395863,0.082477055,0.8270458,0.0,0.05096374117604715
70700031809,2011,0.02180216,0.088676706,0.83512676,1.3586651257021313e-05,0.0
70700031901,2011,0.06347241,0.084747665,0.828466,0.0,0.015015589121520156
70700031902,2011,0.03212795,0.0884818,0.83319855,0.0,0.13010110149770687
70700031903,2011,0.08418278,0.088708214,0.83195955,2.154531330847113e-05,0.0
70700031904,2011,0.039415564,0.09247697,0.8367828,0.002093126128256456,0.0
70700031905,2011,0.05964934,0.087814555,0.83370703,0.017117252865766527,0.0
70700031906,2011,0.04686572,0.0891368,0.83103013,0.005396925453475382,0.0
70700031907,2011,0.03282678,0.089552544,0.84191996,0.0,0.11173194463232301
70700031908,2011,0.02866013,0.08912702,0.8489045,0.0,0.07586688879560427
70700040101,2011,0.056862112,0.08973328,0.8163135,0.0023966977367865013,0.0
70700040102,2011,0.054648343,0.09022819,0.81740814,0.0,0.178883253403619
70700040103,2011,0.061578937,0.08902691,0.81449676,0.0,0.23002606298325426
70700040104,2011,0.053450365,0.0884204,0.81294227,0.0,0.05459744831313009
70700040105,2011,0.0499285,0.08860851,0.81268424,0.011063673927072798,0.0
70700040106,2011,0.055616934,0.0885712,0.8124932,0.0,0.1619692662530341
70700040107,2011,0.05852795,0.09265228,0.8111534,0.0,0.12945647647240124
70700040108,2011,0.050761178,0.09382072,0.8147457,0.0007147539844706993,0.0
70700040201,2011,0.06687145,0.08951892,0.8158971,0.0011305387196283991,0.0
70700040202,2011,0.061653014,0.09132649,0.821299,0.0,0.1514214964903289
70700040203,2011,0.06439546,0.089362904,0.83506036,0.012854270412842468,0.0
70700040204,2011,0.058458477,0.090498045,0.8289279,0.001062041312117196,0.0
70700040205,2011,0.04352673,0.0919117,0.8297102,0.1085552356696962,0.0
70700040206,2011,0.041783903,0.09477116,0.82387215,0.004839059500026828,0.0
70700040207,2011,0.04604477,0.09071744,0.847109,0.0,0.14361591100551244
70700040301,2011,0.11014175,0.087905556,0.8509454,0.0,0.19341560373445302
70700040302,2011,0.11329481,0.09293832,0.85463953,0.0005447899186214734,0.0
70700040303,2011,0.028864771,0.092936076,0.8487518,0.01094827561021956,0.0
70700040304,2011,0.078170046,0.09484906,0.849907,0.00042502279001901716,0.0
70700040305,2011,0.06812055,0.089960195,0.84098655,0.0,0.07499651949899483
70700040401,2011,0.04817419,0.0859306,0.84854615,0.0,0.039381088479381175
70700040402,2011,0.059646666,0.08692273,0.84878385,0.00014320954393116743,0.0
70700040403,2011,0.041452985,0.07279809,0.86192286,0.0,0.029677179321686824
70700040404,2011,0.047425915,0.093670726,0.85299623,0.0,0.059571071877321705
70700040405,2011,0.047330663,0.08709525,0.84417206,0.0,0.09226104916043634
70700040406,2011,0.024977358,0.08907934,0.8598546,0.0008104881171606283,0.0
70700050101,2011,0.050216228,0.09260845,0.8534918,0.03897664306332564,0.0
70700050102,2011,0.049821597,0.094363935,0.85112333,0.0032617410514440737,0.0
70700050103,2011,0.043295868,0.09132537,0.8527975,0.002551317148405164,0.0
70700050104,2011,0.06989858,0.08720557,0.8617151,0.0,0.03800440012770424
70700050105,2011,0.027167417,0.08943856,0.8637305,0.00045516810639350673,0.0
70700050201,2011,0.12408282,0.087423995,0.85579634,0.0,0.12134457730690358
70700050202,2011,0.075183675,0.08560796,0.8502608,0.0,0.21265271606340688
70700050203,2011,0.09004637,0.08977368,0.8644253,0.0,0.024420019113505644
70700050204,2011,0.1315248,0.086483836,0.8646114,0.0,0.20769295210659547
70700050205,2011,0.14291124,0.07856611,0.86425465,0.0,0.03163178740709548
70700050206,2011,0.12844759,0.087006964,0.8641605,0.007352381047523996,0.0
70700050301,2011,0.16305737,0.07226344,0.87060434,0.0,0.022203991487239817
70700050302,2011,0.05721709,0.08606829,0.8615086,0.0,0.07582183058232642
70700050303,2011,0.037765842,0.07887268,0.8738937,0.0,0.02757254690818213
70700050401,2011,0.05779556,0.09265913,0.85830224,0.009630919094318253,0.0
70700050402,2011,0.06502776,0.09342974,0.86008155,0.005267060222097311,0.0
70700050403,2011,0.10471433,0.08698138,0.8737415,0.0,0.17151767658992761
70700050404,2011,0.11987233,0.09209912,0.8609008,0.0,0.15991650585655448
70700050405,2011,0.053394966,0.08835344,0.8737143,0.0,0.11714087123722439
70700050501,2011,0.05594987,0.085961804,0.8874731,0.0,0.09626951616336175
70700050502,2011,0.04041162,0.09164553,0.8833226,0.0,0.2666467885317113
70700050503,2011,0.13901708,0.091172,0.8824954,0.0,0.3497886201695658
70700050504,2011,0.07293186,0.08608154,0.89766175,0.0005545653830736411,0.0
70700050601,2011,0.025644971,0.0905416,0.8866769,0.0012620595136380358,0.0
70700050602,2011,0.019576179,0.090985246,0.8884908,0.0,0.15814769664776984
70700050603,2011,0.026480105,0.088075496,0.90023464,0.0,0.03237879648476696
70700050701,2011,0.028029285,0.08877914,0.87174565,0.03183330332663359,0.0
70700050702,2011,0.022182243,0.084916845,0.882746,0.007274621956359332,0.0
70700050703,2011,0.022851383,0.088761374,0.8796766,0.0017633954707899982,0.0
70700050704,2011,0.047286328,0.093895085,0.8866776,0.0002980710318893158,0.0
70700050705,2011,0.03230913,0.08827025,0.8900492,0.0,0.039336116801249835
70700050801,2011,0.029479366,0.07800083,0.88432163,0.0761859346426433,0.0
70700050802,2011,0.03954479,0.08330693,0.8955671,0.06440100869076397,0.0
70700050803,2011,0.034519043,0.08625735,0.89260864,0.0,0.06716295505121371
70700050804,2011,0.022886427,0.085940085,0.8917992,0.0,0.113890705324167
70700050901,2011,0.031840816,0.09173117,0.8523618,0.0,0.10390867117840039
70700050902,2011,0.023196947,0.09172137,0.86615753,0.0,0.12204926198823798
70700050903,2011,0.026594022,0.08502534,0.88040155,0.0,0.10477381891897157
70700051001,2011,0.041756097,0.08433168,0.84720725,0.0,0.08046875985190391
70700051002,2011,0.030631084,0.08988718,0.85360086,0.0002607277157762389,0.0
70700051003,2011,0.03158638,0.09325205,0.86690384,0.0,0.11161215471060637
70700051101,2011,0.038847536,0.08727935,0.8180161,0.0,0.11714061589691233
70700051102,2011,0.040152438,0.08821447,0.83109915,0.0007937088376433521,0.0
70700051103,2011,0.028251022,0.08637327,0.8299891,0.002425689096920979,0.0
70700051104,2011,0.037349556,0.090197735,0.8422265,0.0,0.1657072896624768
70700051105,2011,0.03337728,0.093332216,0.845595,0.0,0.10086144078972582
70700051106,2011,0.03194794,0.0841662,0.8619642,0.0,0.0805518352747528
70700051107,2011,0.07678109,0.09421921,0.8547027,0.0010772181126366617,0.0
70700051108,2011,0.03911156,0.08752904,0.8764052,0.0,0.06524554112375883
70700051201,2011,0.016734768,0.08878408,0.8930031,0.0,0.018402541697922832
70700051202,2011,0.025215026,0.08648495,0.8886437,0.0,0.0357123250238427
70700051203,2011,0.020274676,0.078365795,0.88637316,0.0022384026764056954,0.0
70700051204,2011,0.020189738,0.08201241,0.88816726,0.0,0.10770786669983283
70700051205,2011,0.042967405,0.08651646,0.8937399,0.0004746069181554624,0.0
70700051206,2011,0.036848806,0.08264997,0.88833857,0.0,0.029149030234517672
70700051207,2011,0.007294552,0.08551671,0.88516474,7.003607286231897e-07,0.0
70700051301,2011,0.07377706,0.08726233,0.8447886,0.0034710844413023867,0.0
70700051302,2011,0.028038932,0.090757065,0.86275655,0.0009690501991585035,0.0
70700051303,2011,0.03604444,0.08661286,0.8736757,0.001627504517951833,0.0
70700051401,2011,0.044453528,0.0848202,0.8955995,0.0,0.08218216556522798
70700051402,2011,0.19895259,0.08423918,0.8907907,0.0,0.0919133368728204
70700051403,2011,0.02667737,0.08665576,0.89482284,0.0,0.20316916409566113
70700051404,2011,0.03195921,0.08362105,0.8964723,0.0,0.16285469285441032
70700051405,2011,0.020448536,0.0870501,0.89587355,0.0,0.11689408664379278
70700051406,2011,0.03925804,0.086835325,0.89774656,0.0,0.3392110339159812
70700051407,2011,0.021271702,0.08737674,0.89704627,0.0,0.1186438898448618
70700051501,2011,0.03533033,0.09033491,0.8382181,0.0,0.11165215962905879
70700051502,2011,0.023154566,0.08960785,0.85356706,0.0,0.15373469284737215
70700051503,2011,0.025248362,0.09064039,0.86157596,0.0,0.10166231236384064
70700051504,2011,0.029056674,0.087038435,0.8919325,2.4778504543240977e-05,0.0
70700051601,2011,0.0368204,0.08521827,0.88971925,0.0,0.10058269341562091
70700051602,2011,0.020477237,0.074003175,0.9004832,0.0,0.05592536424439128
70700051603,2011,0.025326792,0.07929164,0.9057167,0.0,0.06056711879693689
70700051701,2011,0.015137914,0.0890613,0.8788495,0.0,0.01198817546550028
70700051702,2011,0.017075256,0.084491976,0.8889454,1.790722732465599e-05,0.0
70700051703,2011,0.029908476,0.08239137,0.8803077,0.0,0.09349024014362407
70700051704,2011,0.02442466,0.08219235,0.8969566,0.0,0.074190586119164
70700051705,2011,0.0077268323,0.08259238,0.9104846,0.0,0.017098380174314143
70700051706,2011,0.02482505,0.08090463,0.8965764,0.0,0.03137174482455401
70700051707,2011,0.011501821,0.08857263,0.9139072,0.0,0.022525511604776966
70700051801,2011,0.021210292,0.075066105,0.8993465,0.0,0.07544896381331927
70700051802,2011,0.009965004,0.08322845,0.9064852,0.0,0.02705347406062538
70700051803,2011,0.020415362,0.056893468,0.8939393,0.0,0.024678394795363
70700051804,2011,0.011578552,0.053205267,0.9083343,0.0,0.020700248381339215
70700060101,2011,0.05809714,0.08484235,0.8170173,0.0,0.13834560495546125
70700060102,2011,0.05760273,0.08654646,0.81960124,0.002646155088799164,0.0
70700060103,2011,0.049474433,0.092612475,0.8183515,0.0,0.039053503205051486
70700060104,2011,0.04553451,0.08682744,0.8158812,0.00533398194823697,0.0
70700060201,2011,0.07046834,0.07597724,0.8142099,0.009274643608501398,0.0
70700060202,2011,0.05874309,0.08375896,0.8239728,0.009364824077093332,0.0
70700060203,2011,0.06690623,0.081363685,0.80764985,0.004287293783138736,0.0
70700060204,2011,0.042107515,0.08455774,0.8169288,0.0,0.06708340785732826
70700060205,2011,0.051043592,0.09070088,0.82439,0.0,0.19189244921482024
70700060301,2011,0.07586376,0.08771331,0.8267673,0.0,0.15022038785346337
70700060302,2011,0.034883987,0.08451149,0.822088,0.0,0.2639788066293457
70700060303,2011,0.03052618,0.087109916,0.8197119,0.0007488289706906892,0.0
70700060304,2011,0.035041727,0.08588872,0.82381266,0.0,0.15271288943983746
70700060305,2011,0.039119158,0.08330611,0.82285595,0.0,0.07721342451880746
70700060306,2011,0.034420203,0.08667713,0.82401717,0.0,0.14439342318128276
70700060307,2011,0.018307993,0.09347986,0.82400465,0.0008574367929802136,0.0
70700060308,2011,0.044689257,0.08206555,0.8332422,0.0005822742549052826,0.0
70700060309,2011,0.036822557,0.08337541,0.8343951,0.0,0.06292012216405884
70700060310,2011,0.026649453,0.09368794,0.8320326,0.0,0.1856553617094235
70700060401,2011,0.09722158,0.08120261,0.81669015,0.0,0.10091073185172593
70700060402,2011,0.03682753,0.09398718,0.8329741,0.0,0.09303230629329647
70700060403,2011,0.09080499,0.08400686,0.8231388,0.00035350463482346017,0.0
70700060404,2011,0.021136422,0.09404396,0.8381349,1.6880920675920177e-05,0.0
70700060501,2011,0.03788146,0.083659135,0.85727733,0.0,0.09572729419690679
70700060502,2011,0.025315834,0.0898675,0.8460639,0.0,0.05150330113669609
70700060503,2011,0.038586777,0.08372683,0.8768662,0.0,0.05533116091625882
70700060504,2011,0.03932416,0.053162787,0.8838261,0.0,0.05792372015882363
70700060505,2011,0.020930123,0.086188406,0.8826513,0.0,0.08962013183514148
70700060506,2011,0.03191949,0.054755926,0.88963985,0.0,0.04373979769863766
70700060507,2011,0.0071521015,0.08819716,0.91572684,0.0,0.10779359097092253
70801010101,2011,0.26955044,0.09020666,0.97153807,0.0,0.16518873319485117
70801010102,2011,0.2420432,0.053219922,0.9738647,0.00011244611824735913,0.0
70801010201,2011,0.24696966,0.058279473,0.98477113,0.0,0.01913406056480797
70801010202,2011,0.52039677,0.052065697,0.98151636,7.102243552935378e-05,0.0
70801010203,2011,0.1950907,0.05583382,1.0287714,0.0,0.04742095394442361
70801010204,2011,0.06506472,0.057864536,1.0029119,0.0034768319121015463,0.0
70801010301,2011,0.5272159,0.049056776,1.0026698,0.0,0.031182867720978582
70801010302,2011,0.17288889,0.052465916,1.017199,0.00027138661964217804,0.0
70801010401,2011,0.32586014,0.055128183,1.0159413,0.0,0.039045382076304966
70801010402,2011,0.08019614,0.054436874,1.0275731,0.0,0.006868855887245348
70801010403,2011,0.44398645,0.046862356,0.9910704,0.0,0.013004904203634985
70801010404,2011,0.16559806,0.0570478,1.0088415,0.0007909496495650164,0.0
70801010405,2011,0.4496158,0.048779912,0.99751014,9.793817736914381e-05,0.0
70801010406,2011,0.15944144,0.053055353,1.0294034,0.0002940363814541807,0.0
70801010501,2011,0.19929998,0.0926261,1.0051329,0.0,0.2085154970039585
70801010502,2011,0.07531619,0.05039593,1.0297496,1.49913998526088e-05,0.0
70801010601,2011,0.033568215,0.052357346,1.031634,0.00010110321131213646,0.0
70801010602,2011,0.11415471,0.04646526,1.0092592,0.0004828378391841228,0.0
70801010603,2011,0.024319535,0.052625548,1.0236874,2.9405713675696106e-05,0.0
70801010604,2011,0.23134047,0.04429599,1.030912,6.781764947780544e-05,0.0
70801010605,2011,0.02493571,0.051603977,1.0445018,0.0016087756226053317,0.0
70801010701,2011,0.11183138,0.053543538,1.0556247,9.771142042393915e-05,0.0
70801010702,2011,0.07101185,0.053133085,1.0683613,2.1011429840213525e-05,0.0
70801010703,2011,0.3556068,0.091314964,1.0102775,0.0012435709601876879,0.0
70801010704,2011,0.123852305,0.092028365,1.0388722,0.0,0.16438829205508143
70801010705,2011,0.0209327,0.048552774,1.0649817,0.0059977059988062425,0.0
70801020101,2011,0.49583167,0.09182634,0.82471895,0.0,0.13811063912446866
70801020102,2011,0.42728892,0.09153621,0.81622124,0.006767304484133489,0.0
70801020103,2011,0.41048896,0.0930471,0.8420625,0.0005538134563585242,0.0
70801020201,2011,0.50921875,0.09217194,0.79926664,0.0,0.2298495005359086
70801020202,2011,0.31017485,0.09265639,0.8158934,0.0023303748154630943,0.0
70801020203,2011,0.32792923,0.093609475,0.84074485,0.0,0.16219041489252378
70801020204,2011,0.16761687,0.09358368,0.85327625,0.0,0.19727320207406185
70801020301,2011,0.45643058,0.091841295,0.8305167,0.0,0.37937592125786623
70801020302,2011,0.4054884,0.09283108,0.84696054,0.0,0.28744036691672403
70801020303,2011,0.15927815,0.093606405,0.86373276,0.0005659617756898727,0.0
70801020401,2011,0.6016555,0.093548246,0.86886716,0.0,0.2700649365163444
70801020402,2011,0.61900085,0.0938348,0.88041353,0.0,0.17459946040733937
70801020403,2011,0.4937619,0.092327915,0.88603836,0.0,0.19007979635819625
70801020501,2011,0.5546971,0.09270541,0.8585244,0.0,0.2631016812244147
70801020502,2011,0.541098,0.09151642,0.8679069,0.0,0.19387925182698532
70801020503,2011,0.4761785,0.09377344,0.8872678,0.0,0.12585535834313602
70801020504,2011,0.64416987,0.09302704,0.87739193,0.0,0.544168717132066
70801020505,2011,0.54380256,0.09327194,0.8927368,0.0025078934302849116,0.0
70801020601,2011,0.17853743,0.093349874,0.8616889,0.0,0.28412981370431123
70801020602,2011,0.12638667,0.09411822,0.87552285,0.0,0.12778314580200734
70801020603,2011,0.1514837,0.094313234,0.8912716,0.0,0.12994579816429194
70801020604,2011,0.44512329,0.094440095,0.8879596,0.0,0.06362552185467187
70801020701,2011,0.60393834,0.0914799,0.8700401,0.0,0.23298405028864233
70801020702,2011,0.30309933,0.09202948,0.8686192,0.003883639478298005,0.0
70801020703,2011,0.7454938,0.09098434,0.88877976,0.0,0.18394054371543392
70801020704,2011,0.5104496,0.09178489,0.8771606,0.002966385823239727,0.0
70801020801,2011,0.35793018,0.09367787,0.8878914,0.0006626720011203521,0.0
70801020802,2011,0.7100498,0.090215996,0.86684054,0.0,0.27890066379899686
70801020803,2011,0.43820786,0.0940875,0.88264406,0.0022752672397385676,0.0
70801020804,2011,0.6203302,0.08997033,0.90250397,0.0,0.08310198465906166
70801020805,2011,0.6467622,0.094208255,0.88495517,0.00043489693649917036,0.0
70801020806,2011,0.49044314,0.09124876,0.8945676,0.0,0.04527012340627791
70801020901,2011,0.76027155,0.09189753,0.85298806,0.0,0.2563321502721084
70801020902,2011,0.70320284,0.09226126,0.8497934,0.0,0.29893270501651836
70801020903,2011,0.6436509,0.092339486,0.86010027,0.0,0.20559608330049162
70801020904,2011,0.5727154,0.09150881,0.85979104,0.0,0.2188398221985945
70801020905,2011,0.48021516,0.08881959,0.86739486,0.0012298040296468433,0.0
70801020906,2011,0.25816128,0.09054855,0.90643674,0.00024093418548399627,0.0
70801021001,2011,0.2112459,0.090814084,0.8918807,0.0013358191880703438,0.0
70801021002,2011,0.2122586,0.08996159,0.90177536,0.00015685680318893998,0.0
70801021003,2011,0.058875185,0.09383107,0.92598873,0.0,0.11602118192257713
70801030101,2011,0.6380974,0.091699705,0.93995166,0.0,0.1770889172418128
70801030102,2011,0.6518882,0.09165457,0.9389159,0.0,0.07463211896370489
70801030103,2011,0.7335454,0.08949885,0.93377,0.0,0.044356143119671676
70801030104,2011,0.58260906,0.09078555,0.93780446,0.0,0.26986660860403894
70801030201,2011,0.17499623,0.09363556,0.9288303,0.0004582399905136212,0.0
70801030202,2011,0.6605345,0.09041468,0.9262284,0.0,0.20666493691940624
70801030203,2011,0.23908678,0.09360995,0.925241,0.0,0.06909589663803783
70801030301,2011,0.6227,0.091803335,0.9877875,0.0,0.43040559474243417
70801030302,2011,0.59079134,0.090464674,0.9799541,0.0,0.1212788771494581
70801030303,2011,0.5498289,0.09195585,0.9779055,0.0,0.1674293094731564
70801030401,2011,0.27289572,0.09311482,0.9252392,8.971253808552017e-06,0.0
70801030402,2011,0.44654897,0.092729166,0.9183465,0.001388755515492864,0.0
70801030403,2011,0.19864222,0.093837224,0.9312806,0.0,0.06742745075772011
70801030404,2011,0.5124037,0.0931662,0.966046,0.0,0.12362318354239867
70801030405,2011,0.39733556,0.092201635,0.9393523,0.0,0.26695328882333896
70801030406,2011,0.5553388,0.09110421,0.9336797,0.0,0.3319397564554003
70801030407,2011,0.5287356,0.09033416,0.9385706,0.0013075694407877108,0.0
70801030408,2011,0.48389408,0.08915417,0.9632424,0.0021906663824145115,0.0
70801030409,2011,0.042754054,0.09297548,0.9778056,0.0,0.09183238955453736
70801030501,2011,0.6489256,0.091853075,0.96505666,0.0,0.1500740737503372
70801030502,2011,0.56545967,0.09198275,0.975817,0.0010292444126560592,0.0
70801030601,2011,0.5994892,0.0908311,0.9410889,0.0,0.16303588656846107
70801030602,2011,0.501898,0.09106984,0.97296923,0.0031466545376592674,0.0
70801030603,2011,0.18149373,0.09258253,0.9867488,0.0,0.09255732770227205
70801030604,2011,0.5605456,0.09081227,0.973382,0.0,0.1402805177238565
70801030605,2011,0.13406844,0.092337824,0.9855828,6.546596780584572e-05,0.0
70801030606,2011,0.44841212,0.052588258,0.9918555,7.446579067182196e-05,0.0
70801030607,2011,0.04044824,0.05618902,1.0090623,8.375592249949064e-05,0.0
70801040101,2011,0.7076259,0.09303339,0.99215496,0.0,0.1342104667743629
70801040102,2011,0.66057277,0.09292302,0.997721,0.0013750265209910991,0.0
70801040201,2011,0.75277114,0.09358328,1.0101689,0.0,0.1872814274705269
70801040202,2011,0.23495938,0.093461946,1.0150452,0.01501670670924375,0.0
70801040301,2011,0.3767918,0.08956016,1.0010788,0.0,0.09263011664223914
70801040302,2011,0.23027235,0.09149507,1.007962,0.0,0.2895798177689216
70801040401,2011,0.63976926,0.09342476,1.0014458,0.0009312392872568195,0.0
70801040402,2011,0.4959612,0.09234396,1.0156016,0.0002130952824740303,0.0
70801040403,2011,0.20996182,0.09426418,1.0130292,0.00025725211774503754,0.0
70801040404,2011,0.21318308,0.09415389,1.0149437,0.00017812951109754297,0.0
70801040405,2011,0.1889786,0.04798705,1.0452977,4.766005182434683e-05,0.0
70801040501,2011,0.6892529,0.09378146,1.0000277,0.0,0.2947847285618268
70801040502,2011,0.38453752,0.09095009,1.0148252,0.0,0.2278982359717627
70801040503,2011,0.2269659,0.093725406,1.0163474,0.0,0.11846339682633973
70801040504,2011,0.24119495,0.093717724,1.0138042,0.00023197552657952362,0.0
70801040505,2011,0.19524129,0.045612477,1.0329332,5.998920893408221e-05,0.0
70801040601,2011,0.19001758,0.046641465,1.0650966,0.0,0.0066036420905081815
70801040602,2011,0.1477194,0.08555524,1.0410968,0.0,0.21234147231177947
70801040603,2011,0.037291385,0.048501223,1.0587766,0.0,0.01224506881472157
70801040701,2011,0.51333225,0.09307083,1.0192633,0.0,0.3492581639262182
70801040702,2011,0.39847386,0.09302773,1.029608,0.0011388028385795482,0.0
70801040801,2011,0.46598947,0.091968395,1.0318892,0.0,0.33805768675292813
70801040802,2011,0.5602821,0.09192474,1.0319102,0.005895207715480185,0.0
70801040803,2011,0.5424367,0.08955602,1.0250242,0.0006207717969222049,0.0
70801040901,2011,0.7276946,0.092498854,1.0422143,0.0006265607008709076,0.0
70801040902,2011,0.72964483,0.09231955,1.0322771,0.0,0.2775347361623763
70801040903,2011,0.391504,0.09014929,1.039993,0.006333427176283574,0.0
70801041001,2011,0.57306,0.092184454,1.0115958,0.0,0.270083426598409
70801041002,2011,0.36540225,0.087483786,1.0207778,0.03461555705731029,0.0
70801041003,2011,0.58214986,0.09273303,1.0269558,0.0,0.23963812287021377
70801041004,2011,0.3906459,0.09346567,1.0344937,0.0002462281667995965,0.0
70801041005,2011,0.49306247,0.09301956,1.0331116,0.0,0.25049187178491295
70801041007,2011,0.16334273,0.041540183,1.0422976,1.902017794994849e-05,0.0
70801041101,2011,0.32754698,0.04830265,1.0643852,1.8681006909252155e-05,0.0
70801041102,2011,0.06519131,0.043917682,1.0495148,3.455321748430599e-05,0.0
70801041103,2011,0.04717991,0.048902094,1.0646513,0.0017447206314081612,0.0
70801041201,2011,0.33927417,0.08910708,1.0338535,0.0,0.21262211485079813
70801041202,2011,0.22402646,0.09121802,1.0392537,0.004727022978391963,0.0
70801041203,2011,0.12640566,0.09121641,1.050878,0.016551834328564066,0.0
70801041204,2011,0.07598929,0.044595867,1.0649782,0.0016895926759786634,0.0
70801041301,2011,0.4075527,0.092254564,1.0533104,0.0,0.22332002141289228
70801041302,2011,0.28999692,0.04480642,1.0721157,0.00012491515558698667,0.0
70801041401,2011,0.58364975,0.08999788,1.056505,0.0,0.19779270390264006
70801041402,2011,0.22090548,0.043297745,1.0842812,0.0,0.0196186679300872
70801041501,2011,0.26037884,0.046164453,1.0764844,0.0,0.015007169505472649
70801041502,2011,0.036106993,0.044254117,1.0780678,2.3385529266542225e-06,0.0
70801041503,2011,0.1256576,0.043754667,1.0863713,3.5029076595132126e-05,0.0
70801041504,2011,0.028387088,0.045759335,1.0992824,0.0,0.023582734528932465
70801041505,2011,0.03190295,0.045348577,1.1016004,0.0,0.005122128514911744
70801041601,2011,0.21222188,0.08931169,1.0838695,0.0,0.1866559826476583
70801041602,2011,0.21521989,0.08972905,1.0839448,0.0,0.19720585226670767
70801041603,2011,0.057427295,0.043349642,1.1040136,6.424457029712025e-05,0.0
70801041604,2011,0.055252083,0.08929655,1.0985086,0.004356124631663135,0.0
70801041605,2011,0.017081803,0.04367503,1.1117094,6.55033883696406e-05,0.0
70801041701,2011,0.20339668,0.08713898,1.0788758,0.0,0.19961702266390147
70801041702,2011,0.24055193,0.042456236,1.0966477,0.0,0.034891277717079144
70801041703,2011,0.08037953,0.043003906,1.1061921,6.878074826235933e-06,0.0
70801041704,2011,0.05638473,0.046014234,1.1162076,0.0,0.008923751902084023
70801041705,2011,0.048967138,0.043128412,1.1227775,0.0,0.0036483718266990743
70801041801,2011,0.29735643,0.03544478,1.1066847,0.0,0.00405521828896637
70801041802,2011,0.052583937,0.045761168,1.1231549,1.1895174915092877e-06,0.0
70801041803,2011,0.4060305,0.03415027,1.1089404,0.0,0.005440237798699394
70801041804,2011,0.31774366,0.038844697,1.1149423,0.0,0.01075864859650674
70801041805,2011,0.122461,0.045465764,1.1182002,3.528331988383723e-06,0.0
70801050101,2011,0.3637991,0.09165689,0.89374757,0.0,0.2514081747740317
70801050102,2011,0.25928044,0.089077875,0.9036187,0.0,0.2275858442713303
70801050201,2011,0.3671764,0.09139236,0.885054,0.0,0.2964121796196247
70801050202,2011,0.20727296,0.09132404,0.8989705,0.0,0.19150135983075178
70801050301,2011,0.36108217,0.09085098,0.9056526,0.0,0.05537400199645503
70801050302,2011,0.38647583,0.086036675,0.9124871,0.0,0.07202253527427566
70801050303,2011,0.36595193,0.08442498,0.92959785,0.0,0.1647727970323188
70801050304,2011,0.32152194,0.08929124,0.9213942,0.0,0.230176072547067
70801050305,2011,0.25830296,0.08631982,0.937326,0.0,0.1600957724986743
70801050306,2011,0.29443142,0.092817314,0.9317888,0.00015389424289322044,0.0
70801050307,2011,0.23114534,0.08744387,0.9408367,0.0,0.15455413805274043
70801050401,2011,0.40918487,0.08949336,0.90525544,0.0,0.3958006178324005
70801050402,2011,0.22419573,0.091799214,0.9143323,0.0,0.15542255984210226
70801050403,2011,0.47060016,0.088612124,0.91505754,0.0,0.2951634668670851
70801050404,2011,0.3456024,0.09158913,0.9121323,0.0,0.3278758385564881
70801050405,2011,0.476314,0.09032185,0.9239429,0.003281659580957388,0.0
70801050406,2011,0.16053179,0.09314323,0.9302493,0.0003642771244660683,0.0
70801050501,2011,0.5006593,0.090832695,0.92965674,0.0,0.19542862356246496
70801050502,2011,0.4456577,0.09203479,0.927293,0.006469383900026911,0.0
70801050601,2011,0.5780234,0.09260267,0.91109204,0.0,0.16133779426474673
70801050602,2011,0.55678463,0.090389825,0.9140079,0.0,0.2439932149345727
70801050603,2011,0.60311264,0.0878084,0.91859907,0.0011682913836854139,0.0
70801050604,2011,0.34466544,0.08914927,0.9257686,0.012751036924363456,0.0
70801050701,2011,0.40728644,0.09152436,0.9255797,0.04579846055209781,0.0
70801050702,2011,0.25611976,0.09012698,0.95248103,0.008020153477119782,0.0
70801050801,2011,0.40260836,0.09065837,0.94740385,0.0015783682001183489,0.0
70801050802,2011,0.43015838,0.08697171,0.9499645,0.0,0.19220435930321794
70801050803,2011,0.36269706,0.09333706,0.9752191,9.881081650140982e-05,0.0
70801050804,2011,0.3889576,0.09388522,0.9909526,0.00025544501304333364,0.0
70801050805,2011,0.30726483,0.09215143,0.9851734,0.0008192630630483138,0.0
70801050901,2011,0.304966,0.087529354,0.9382248,0.0004857188927050536,0.0
70801050902,2011,0.30666116,0.08709846,0.93886983,0.0007227490733547668,0.0
70801050903,2011,0.41014814,0.093076736,0.93662304,0.0005490029453343661,0.0
70801050904,2011,0.34982294,0.09173596,0.96398383,0.0002732216999434998,0.0
70801050905,2011,0.21630716,0.094438136,0.9929034,0.0012603229613413515,0.0
70801050906,2011,0.24924247,0.09359139,0.997889,0.0030434411640324443,0.0
70801050907,2011,0.5453794,0.090814024,1.0047718,0.0,0.09743237572091946
70801050908,2011,0.12948713,0.093713954,1.0019286,0.00027799182573329516,0.0
70801051001,2011,0.4070567,0.09194619,0.9910878,0.00129561374291281,0.0
70801051002,2011,0.42769116,0.091813624,1.0058298,0.0005482519280766746,0.0
70801051101,2011,0.3407451,0.090666115,0.9809506,0.0,0.1434771311268267
